model,user,label,n_epochs,window_size,duration,num_classes,size,multiple,sigma,bandpass,class_type,accuracy,bal_acc,precision,recall,f1_score_macro,f1_score_micro
Hybrid,1,attention,100,120,32.966893672943115,5,2827,5,0.8,False,multi,0.397746550362816,0.2708333333333333,0.1046804017630396,0.2708333333333333,0.14849321254946243,0.397746550362816
Hybrid,1,interest,100,120,24.0918390750885,5,2827,5,0.8,False,multi,0.4196931090404808,0.3187501834493745,0.17084754012077524,0.3012952284944196,0.19030349963715762,0.4196931090404808
Hybrid,1,effort,100,120,29.378244638442993,5,2827,5,0.8,False,multi,0.3375995206659169,0.25242809872120214,0.19321370676456828,0.25242809872120214,0.16127816018574884,0.3375995206659169
Hybrid,2,attention,100,120,53.80533266067505,4,5526,5,0.8,False,multi,0.18374327246805494,0.3060557413463907,0.217090175907222,0.3060557413463907,0.1631063393660031,0.18374327246805494
Hybrid,2,interest,100,120,42.294408321380615,5,5526,5,0.8,False,multi,0.3737912451339839,0.33071215212474486,0.31525056074322555,0.33071215212474486,0.23201273316041657,0.37379124513398393
Hybrid,2,effort,100,120,30.141512632369995,5,5526,5,0.8,False,multi,0.31433602995179477,0.21129466343968123,0.1494574195723794,0.2012278317565129,0.12755958795625713,0.31433602995179477
Hybrid,3,attention,100,120,63.51103162765503,5,5358,5,0.8,False,multi,0.27496100358751707,0.21417167055290837,0.20259512248454375,0.21417167055290837,0.1383718629272012,0.27496100358751707
Hybrid,3,interest,100,120,42.096054792404175,5,5358,5,0.8,False,multi,0.2873350774067959,0.2508719244708189,0.20044581456933025,0.2508719244708189,0.1540409119771437,0.2873350774067959
Hybrid,3,effort,100,120,40.02992296218872,5,5358,5,0.8,False,multi,0.19852046133227338,0.2051017760711881,0.12079579220973473,0.2051017760711881,0.10430566935062717,0.19852046133227338
Hybrid,6,attention,100,120,36.2165892124176,3,5971,5,0.8,False,multi,0.49909468673546176,0.3364416255153012,0.28484888397093255,0.3364416255153012,0.2441850953752666,0.49909468673546176
Hybrid,6,interest,100,120,79.20438027381897,3,5971,5,0.8,False,multi,0.5062711630754736,0.3323781207917379,0.24349776016610636,0.3323781207917379,0.23648931669215462,0.5062711630754736
Hybrid,6,effort,100,120,58.731281757354736,5,5971,5,0.8,False,multi,0.22619865248183726,0.23496622713370652,0.14865528175952208,0.23496622713370652,0.145527403690728,0.22619865248183726
Hybrid,7,attention,100,120,71.09713792800903,4,5896,5,0.8,False,multi,0.46185232353710615,0.3933641106388285,0.4297868058689368,0.3933641106388285,0.3026438894836092,0.46185232353710615
Hybrid,7,interest,100,120,61.620314598083496,4,5896,5,0.8,False,multi,0.5783837857207422,0.46257226728071815,0.39422621916615863,0.46257226728071815,0.38559113278802876,0.5783837857207422
Hybrid,7,effort,100,120,75.08922982215881,4,5896,5,0.8,False,multi,0.47895217248204425,0.3314397111978229,0.2330332211473293,0.3314397111978229,0.23181925427926092,0.47895217248204425
Hybrid,8,attention,100,120,64.61088013648987,5,8118,5,0.8,False,multi,0.31940502610651067,0.2041830065359477,0.09301182951894257,0.20230392156862745,0.11691670374522149,0.31940502610651067
Hybrid,8,interest,100,120,66.86296439170837,5,8118,5,0.8,False,multi,0.266258808833426,0.2591606964066612,0.1346937877660447,0.2591606964066612,0.12180217938756696,0.266258808833426
Hybrid,8,effort,100,120,51.236573219299316,5,8118,5,0.8,False,multi,0.30553563954394003,0.17191935462795954,0.15218573159539187,0.17033205304065796,0.11692597449278627,0.30553563954394003
Hybrid,9,attention,100,120,96.38833689689636,5,8974,5,0.8,False,multi,0.24823717134061402,0.2501282874783007,0.11649671082577111,0.2501282874783007,0.13554690373371944,0.24823717134061402
Hybrid,9,interest,100,120,86.3181824684143,5,8974,5,0.8,False,multi,0.2722030748539209,0.2589416856193539,0.1602992579443141,0.2589416856193539,0.12751348469357413,0.2722030748539209
Hybrid,9,effort,100,120,70.72069001197815,5,8974,5,0.8,False,multi,0.45812509257797174,0.2564150943396227,0.13750771202991946,0.2564150943396227,0.17110061266096246,0.45812509257797174
Hybrid,10,attention,100,120,8.597893714904785,4,1200,5,0.8,False,multi,0.3089245210901785,0.3177638555115335,0.34901111518758576,0.24889204921325664,0.20925714173346174,0.3089245210901785
Hybrid,10,interest,100,120,16.431201696395874,4,1200,5,0.8,False,multi,0.3512085756105751,0.2604480765827045,0.2649505108556832,0.1932757223796217,0.19099635054958125,0.3512085756105751
Hybrid,10,effort,100,120,17.283786058425903,4,1200,5,0.8,False,multi,0.34571613685059666,0.3442857142857142,0.14726231219896613,0.27178571428571424,0.17410889855252423,0.34571613685059666
Hybrid,11,attention,100,120,26.512879610061646,5,2693,5,0.8,False,multi,0.30855797512006256,0.2675193965383211,0.16804309016809016,0.22017723809180692,0.16855597938524342,0.30855797512006256
