model,user,label,n_epochs,window_size,duration,num_classes,size,multiple,sigma,bandpass,class_type,accuracy,bal_acc,precision,recall,f1_score_macro,f1_score_micro
Hybrid,20,interest,100,120,102.99953413009644,5,20551,20,0.001,False,multi,0.4027050384313549,0.27224766132868244,0.1485577674743076,0.2623686095628382,0.15891155219053224,0.40270503843135497
Hybrid,20,effort,100,120,102.78040838241577,5,20551,20,0.001,False,multi,0.22775022443862197,0.21971175229883383,0.13435158305340417,0.209777111775958,0.12906728118889138,0.22775022443862197
Hybrid,22,attention,100,120,117.04361820220947,4,18427,20,0.001,False,multi,0.42581069694185203,0.3084809910837546,0.22893792561750675,0.3084809910837546,0.24596945141069196,0.42581069694185203
Hybrid,22,interest,100,120,110.65887022018433,5,17686,20,0.001,False,multi,0.39931213150979084,0.2691313464314069,0.21730860754562925,0.2691313464314069,0.18558491138110694,0.39931213150979084
Hybrid,22,effort,100,120,83.93004560470581,4,18427,20,0.001,False,multi,0.4131225489923918,0.37724574641709474,0.320521420983541,0.3572938233401717,0.30248147187824076,0.41312254899239187
Hybrid,23,attention,100,120,176.13807821273804,5,32957,20,0.001,False,multi,0.28722298347897096,0.24564540224408277,0.1533700109292235,0.23022405451714284,0.14640261054081244,0.28722298347897096
Hybrid,23,interest,100,120,169.8662588596344,5,32957,20,0.001,False,multi,0.2660162396471536,0.2710618699197466,0.17725474304208338,0.2628681886010653,0.15923004127838591,0.2660162396471536
Hybrid,23,effort,100,120,189.52396416664124,5,32957,20,0.001,False,multi,0.4133442224354467,0.28796437513232065,0.2783962545293302,0.28796437513232065,0.2329370628315034,0.4133442224354467
Hybrid,24,attention,100,120,93.7151186466217,5,15338,20,0.001,False,multi,0.40181987231875305,0.36295033014847766,0.3431577975362004,0.36295033014847766,0.29301185207256286,0.40181987231875305
Hybrid,24,interest,100,120,77.55283832550049,5,15338,20,0.001,False,multi,0.2858074536000663,0.19842173641778307,0.21600369486200735,0.1847704206283094,0.13478186850233784,0.2858074536000663
Hybrid,24,effort,100,120,119.79294848442078,5,15338,20,0.001,False,multi,0.34857024837437367,0.36312695463365485,0.2247664797952154,0.36312695463365485,0.22870180074826216,0.34857024837437367
Hybrid,25,attention,100,120,237.69467616081238,4,34350,20,0.001,False,multi,0.37521687313871754,0.3319664337643356,0.19932610180181234,0.31359238961709557,0.2071418150240863,0.37521687313871754
Hybrid,25,interest,100,120,237.90098071098328,5,34350,20,0.001,False,multi,0.44132445030779177,0.3138753387533876,0.15901158412535982,0.27290650406504063,0.1835342224719904,0.44132445030779177
Hybrid,25,effort,100,120,214.84896183013916,4,34350,20,0.001,False,multi,0.5184233693177751,0.364599238111737,0.2936530431113729,0.2856965442286863,0.23615579348557017,0.5184233693177751
