model,user,label,n_epochs,window_size,duration,num_classes,size,multiple,sigma,bandpass,class_type,accuracy,bal_acc,precision,recall,f1_score_macro,f1_score_micro
shallow,1,attention,100,120,26.265820026397705,2,683,,,False,binary,0.7219262649638273,0.5191353187042842,0.5464565004887585,0.5191353187042842,0.5303647823073327,0.7219262649638273
shallow,1,interest,100,120,24.263993501663208,2,683,,,False,binary,0.4992103056350777,0.4378656862911323,0.4173833896158717,0.32654153879774006,0.31041317119103606,0.4992103056350777
shallow,1,effort,100,120,35.762635469436646,2,683,,,False,binary,0.5756631714740115,0.4943092129034211,0.502393246932866,0.4943092129034211,0.4786271974548438,0.5756631714740115
shallow,2,attention,100,120,88.73057317733765,2,1262,,,False,binary,1.0,1.0,1.0,1.0,1.0,1.0
shallow,2,interest,100,120,55.8834285736084,2,1262,,,False,binary,0.8590542907237901,0.7506048133718738,0.6167247386759582,0.562802406685937,0.58512757854286,0.8590542907237902
shallow,2,effort,100,120,70.77033734321594,2,1262,,,False,binary,0.534532283909283,0.494999426023658,0.4343068238792718,0.494999426023658,0.43109353932822214,0.534532283909283
shallow,3,attention,100,120,69.06298875808716,2,1174,,,False,binary,0.8761052444505596,0.5,0.4380526222252798,0.5,0.4657215382857608,0.8761052444505596
shallow,3,interest,100,120,57.710137367248535,2,1174,,,False,binary,0.7276614318983265,0.5452997919078675,0.5275665837811149,0.5452997919078675,0.5080097152571978,0.7276614318983265
shallow,3,effort,100,120,76.47539758682251,2,1174,,,False,binary,0.6998756917690944,0.5846930342712302,0.4869016982418472,0.5846930342712302,0.5200466566047061,0.6998756917690944
shallow,6,attention,100,120,83.79546880722046,2,1391,,,False,binary,0.6010382207772785,0.5030040761299126,0.6432820648382035,0.5030040761299126,0.4568560341203572,0.6010382207772785
shallow,6,interest,100,120,82.39616179466248,2,1391,,,False,binary,0.5021147687235359,0.5752842533256717,0.5972545442913442,0.5752842533256717,0.4794279278513012,0.5021147687235359
shallow,6,effort,100,120,76.04102039337158,2,1391,,,False,binary,0.39223760486124754,0.5076025641025641,0.4342641024176193,0.5076025641025641,0.3558397079662369,0.39223760486124754
shallow,7,attention,100,120,57.45457410812378,2,1416,,,False,binary,0.4637773583425757,0.49489922578248785,0.4919287170775618,0.49489922578248785,0.45301917506419986,0.4637773583425757
shallow,7,interest,100,120,61.81374144554138,2,1416,,,False,binary,0.9567740817740819,0.75,0.7283870408870409,0.75,0.7386170011359334,0.9567740817740819
shallow,7,effort,100,120,75.35377907752991,2,1416,,,False,binary,0.46736363913092094,0.4780686227154559,0.32472099935766197,0.4780686227154559,0.3479464238464724,0.46736363913092094
shallow,8,attention,100,120,97.19186067581177,2,1818,,,False,binary,0.686512770429858,0.4568232587603774,0.40522646498314163,0.4568232587603774,0.4225882824577033,0.686512770429858
shallow,8,interest,100,120,83.84565734863281,2,1818,,,False,binary,0.6544916750456886,0.5554009673083364,0.4813255332694215,0.5554009673083364,0.491398170345802,0.6544916750456887
shallow,8,effort,100,120,88.65435719490051,2,1818,,,False,binary,0.4850422081973848,0.4780707461801542,0.4959678601797096,0.4780707461801542,0.4097230687104438,0.4850422081973848
shallow,9,attention,100,120,99.79000186920166,2,2066,,,False,binary,0.7669481522677508,0.5602432298629705,0.5045538625896697,0.5602432298629705,0.5103877878928655,0.7669481522677508
shallow,9,interest,100,120,99.33870148658752,2,2066,,,False,binary,0.7806272731542754,0.49237288135593216,0.39391962450204054,0.49237288135593216,0.43709095164551093,0.7806272731542754
shallow,9,effort,100,120,131.5120129585266,2,2066,,,False,binary,0.5865480007558134,0.5220892809000225,0.5012584390180155,0.5220892809000225,0.4090787322530206,0.5865480007558134
shallow,10,attention,100,120,18.395215034484863,2,288,,,False,binary,0.5436978429308233,0.47332335410503773,0.4602540937323546,0.45417441793482494,0.41438476402244523,0.5436978429308233
shallow,10,interest,100,120,17.6636962890625,2,288,,,False,binary,0.36948373633352993,0.4171428571428571,0.3306347253096221,0.3871428571428571,0.30010357064857984,0.36948373633352993
