user,label,num_classes,accuracy,bal_acc,precision,recall,f1_score_macro,f1_score_micro
all,attention,5,0.19693520249128324,0.17285263237011578,0.15376914700470676,0.17285263237011578,0.14320074802402974,0.19693520249128324
all,interest,5,0.2544276014445461,0.19569433524021676,0.15792783614445483,0.19569433524021676,0.14967746138514898,0.2544276014445461
all,effort,5,0.31397517819854226,0.19835936079124844,0.13951496033601712,0.19835936079124844,0.14874714218053708,0.31397517819854226
