user,label,n_epochs,window_size,duration,num_classes,size,accuracy,bal_acc,precision,recall,f1_score_macro,f1_score_micro
19,interest,200,120,13.681485891342163,5,382,0.6011904761904762,0.6050546448087432,0.37589285714285714,0.46919398907103826,0.3526072358311452,0.6011904761904762
19,effort,200,120,32.54516386985779,3,382,0.49566783662493236,0.32047418333737887,0.3251454087479364,0.29408529444849,0.2643746904479866,0.49566783662493236
20,attention,200,120,60.07391834259033,5,1152,0.2987196244332591,0.23744170979617063,0.27588265113318555,0.21078207154064021,0.17793775915580565,0.29871962443325906
20,interest,200,120,37.78655123710632,5,1152,0.2098233687216738,0.2351667862266858,0.13710311761943242,0.20950502152080347,0.16218270903664764,0.2098233687216738
20,effort,200,120,76.79447412490845,5,1152,0.20752451795374316,0.14501926273449303,0.12657956129599174,0.14501926273449303,0.13037016094256837,0.20752451795374316
22,attention,200,120,96.6272521018982,4,1118,0.4049647030430815,0.320523231102978,0.273996963961235,0.26715347817652363,0.25490567321260593,0.4049647030430815
22,interest,200,120,76.5504047870636,5,1118,0.2831175000217684,0.22020283209043467,0.18692063992845495,0.22020283209043467,0.17578126732754684,0.2831175000217684
22,effort,200,120,78.03199195861816,4,1118,0.35745039996496025,0.33352679987912737,0.3058725189459621,0.2858059177130205,0.27995025821352354,0.35745039996496025
23,attention,200,120,168.44989681243896,5,1930,0.2594558287164431,0.23872797569798676,0.23344686568661902,0.2116921995834237,0.20007903443855057,0.2594558287164431
23,interest,200,120,134.02440690994263,5,1930,0.342469982253168,0.27761370123630147,0.19993897670209299,0.21636591457659637,0.19076175490690583,0.342469982253168
23,effort,200,120,134.673437833786,5,1930,0.36560236386507583,0.27483120871270567,0.27687992811289125,0.24130468956974815,0.2129766249866305,0.36560236386507583
24,attention,200,120,61.973345041275024,5,879,0.4247582781587685,0.38209548900875495,0.30901438704239104,0.34309189987568656,0.29216558183289687,0.4247582781587685
24,interest,200,120,62.1505606174469,5,879,0.2195217283160999,0.20958824231650386,0.17469763583330042,0.1676705938532031,0.14447172107702264,0.2195217283160999
24,effort,200,120,61.954020261764526,5,879,0.31844088918894375,0.24781204458125894,0.18838483021667163,0.17688878659381344,0.17193035130931011,0.31844088918894375
25,attention,200,120,149.4909791946411,4,2145,0.3226572632655201,0.31178886293016195,0.3162257640411509,0.2537634740716204,0.226780662669407,0.32265726326552
25,interest,200,120,186.7575273513794,5,2145,0.29190793166170353,0.24559729939271255,0.19144017755502932,0.1875133387103054,0.15950463045148605,0.29190793166170353
25,effort,200,120,187.0943500995636,4,2145,0.42125003824521673,0.30418920113791525,0.24847835801819854,0.21143161611750821,0.2001106221909259,0.4212500382452166
