model,user,label,n_epochs,window_size,duration,num_classes,size,multiple,sigma,bandpass,class_type,accuracy,bal_acc,precision,recall,f1_score_macro,f1_score_micro
Hybrid,all,attention,100,120,3935.3802347183228,5,517144,30,0.8,False,multi,0.20387416222308077,0.19146838444155492,0.156967409140962,0.19146838444155492,0.13804274219068452,0.20387416222308077
Hybrid,all,interest,100,120,3145.212617635727,5,517144,30,0.8,False,multi,0.2141892303340307,0.1837709979639377,0.1740545219677168,0.1837709979639377,0.1422702093479105,0.2141892303340307
Hybrid,all,effort,100,120,3831.750363111496,5,517144,30,0.8,False,multi,0.3175028920219403,0.1810521514906577,0.14902517205385285,0.1810521514906577,0.13041574575527695,0.3175028920219402
