model,user,label,n_epochs,window_size,duration,num_classes,size,multiple,sigma,bandpass,class_type,accuracy,bal_acc,precision,recall,f1_score_macro,f1_score_micro
Hybrid,all,attention,100,120,466.03147196769714,2,20751,,,False,binary,0.7083669113201764,0.500585012614372,0.480582163758688,0.500585012614372,0.4191075082139579,0.7083669113201766
Hybrid,all,interest,100,120,413.09635043144226,2,20751,,,False,binary,0.7028200256088276,0.49966935494262776,0.38890702798620075,0.49966935494262776,0.41207160093553596,0.7028200256088275
Hybrid,all,effort,100,120,467.2598066329956,2,20751,,,False,binary,0.567697659698519,0.5040397048972372,0.5379790675442564,0.5040397048972372,0.4009710357319074,0.567697659698519
