model,user,label,n_epochs,window_size,duration,num_classes,size,multiple,sigma,bandpass,class_type,accuracy,bal_acc,precision,recall,f1_score_macro,f1_score_micro
Hybrid,1,attention,100,120,87.8740930557251,5,16227,30,0.5,False,multi,0.3594400987499128,0.26547554997608797,0.12262308855653284,0.26547554997608797,0.15655460635477217,0.3594400987499128
Hybrid,1,interest,100,120,97.01534533500671,5,16227,30,0.5,False,multi,0.42536958884004233,0.3342077435150811,0.17963492827854205,0.3145005363078739,0.208467541071977,0.42536958884004233
Hybrid,1,effort,100,120,111.30775666236877,5,16227,30,0.5,False,multi,0.340315724299908,0.25141902325560495,0.15196636702900349,0.25141902325560495,0.15634839527800046,0.340315724299908
Hybrid,2,attention,100,120,145.18416333198547,4,32176,30,0.5,False,multi,0.219690364914109,0.3491474216710066,0.2662360021776988,0.3491474216710066,0.1911970923570146,0.219690364914109
Hybrid,2,interest,100,120,149.76040530204773,5,32176,30,0.5,False,multi,0.38833253923387234,0.33838746662022523,0.19194070657551693,0.33838746662022523,0.22485451027330602,0.38833253923387234
Hybrid,2,effort,100,120,187.85321688652039,5,32176,30,0.5,False,multi,0.26369159198913383,0.2596347020212962,0.1355090678519205,0.2537002960807021,0.129990954225148,0.26369159198913383
Hybrid,3,attention,100,120,355.2455985546112,5,31508,30,0.5,False,multi,0.3660555084184349,0.2671280106108472,0.22234021911697957,0.2671280106108472,0.1918932612959212,0.3660555084184349
Hybrid,3,interest,100,120,220.69018411636353,5,31508,30,0.5,False,multi,0.30069902438900104,0.3228668144250895,0.1510162946818884,0.3228668144250895,0.18041180674049456,0.30069902438900104
Hybrid,3,effort,100,120,191.02780961990356,5,31508,30,0.5,False,multi,0.29870881234839686,0.20845729764761148,0.12560211438808538,0.20845729764761148,0.13186117724247207,0.29870881234839686
Hybrid,6,attention,100,120,316.3427891731262,3,34596,30,0.5,False,multi,0.5130643536052524,0.37851579617790665,0.2954072919312467,0.37851579617790665,0.2846820144588112,0.5130643536052524
Hybrid,6,interest,100,120,237.1881458759308,3,34596,30,0.5,False,multi,0.4646621040099948,0.349047619047619,0.19099207296453877,0.349047619047619,0.22562672256281768,0.4646621040099948
Hybrid,6,effort,100,120,187.66414976119995,5,34596,30,0.5,False,multi,0.254047419789481,0.24475866568729607,0.1988363460204828,0.24475866568729607,0.17860310133003124,0.254047419789481
Hybrid,7,attention,100,120,216.82001543045044,4,33896,30,0.5,False,multi,0.5132249575184358,0.40379398541606487,0.2987884665542093,0.40379398541606487,0.29451297817046507,0.5132249575184358
Hybrid,7,interest,100,120,186.52913236618042,4,33896,30,0.5,False,multi,0.6380307027046157,0.5128498459432861,0.44273362953918516,0.5128498459432861,0.4427851835813007,0.6380307027046157
Hybrid,7,effort,100,120,292.30991768836975,4,33896,30,0.5,False,multi,0.4925043985162846,0.33200883002207504,0.1649609782194254,0.33200883002207504,0.21905101364361937,0.4925043985162846
Hybrid,8,attention,100,120,241.77675604820251,5,47493,30,0.5,False,multi,0.4359005460904027,0.2628255404725993,0.11220740589529372,0.24624057315233788,0.14859337227610675,0.4359005460904027
Hybrid,8,interest,100,120,286.024783372879,5,47493,30,0.5,False,multi,0.25994154654328405,0.24526085913527348,0.09989640859382307,0.21055400072819386,0.12504354766161155,0.25994154654328405
Hybrid,8,effort,100,120,256.5520272254944,5,47493,30,0.5,False,multi,0.3009804071158539,0.16057639423119435,0.06882303187409596,0.16057639423119435,0.09075400402043879,0.3009804071158539
Hybrid,9,attention,100,120,294.26899313926697,5,52149,30,0.5,False,multi,0.23072224008051823,0.2316394887339764,0.17627323525384214,0.2316394887339764,0.13630526280262417,0.23072224008051823
Hybrid,9,interest,100,120,298.65085673332214,5,52149,30,0.5,False,multi,0.30100039998378236,0.260714539869219,0.19264185624759536,0.260714539869219,0.13722167884561304,0.30100039998378236
Hybrid,9,effort,100,120,279.1085865497589,5,52149,30,0.5,False,multi,0.44849475337016775,0.24212060024274526,0.12965664211581898,0.23212060024274525,0.15907489121485452,0.44849475337016775
Hybrid,10,attention,100,120,57.02948784828186,4,6900,30,0.5,False,multi,0.27584074700389677,0.27072440087145966,0.19684973434973435,0.20170479302832245,0.16177784792368127,0.27584074700389677
Hybrid,10,interest,100,120,44.56590437889099,4,6900,30,0.5,False,multi,0.34249822316986495,0.2234172173155154,0.16352394916911045,0.186320443121967,0.1603903253187609,0.34249822316986495
Hybrid,10,effort,100,120,54.867958545684814,4,6900,30,0.5,False,multi,0.30218736784581446,0.2978468013468013,0.259204832801607,0.2297164502164502,0.1742088531473101,0.30218736784581435
Hybrid,11,attention,100,120,87.63087010383606,5,15343,30,0.5,False,multi,0.25497662674877863,0.23652891364869583,0.1803676286894822,0.1939621386209408,0.14117495074225048,0.25497662674877863
Hybrid,11,interest,100,120,90.7478199005127,5,15343,30,0.5,False,multi,0.1393725767902983,0.16734039227022718,0.2058309560383293,0.13801911054001612,0.10098090302922244,0.1393725767902983
Hybrid,11,effort,100,120,145.75599932670593,5,15343,30,0.5,False,multi,0.4528258417050838,0.27134753219637153,0.16959980420160822,0.24058363051373827,0.17867987948597577,0.4528258417050838
Hybrid,12,attention,100,120,13.53748893737793,2,2406,30,0.5,False,multi,0.7269924812030075,0.5837728194726166,0.4734448734448735,0.5837728194726166,0.5135497835497835,0.7269924812030075
Hybrid,12,interest,100,120,13.186367511749268,4,2406,30,0.5,False,multi,0.2775689223057644,0.2647058823529412,0.2663690476190476,0.20077614379084968,0.17217261904761902,0.2775689223057644
Hybrid,12,effort,100,120,14.982907056808472,4,2406,30,0.5,False,multi,0.45,0.48,0.4479166666666667,0.4066666666666667,0.38823220383504076,0.45
Hybrid,17,attention,100,120,260.8222334384918,3,22202,30,0.5,False,multi,0.6173006710397019,0.44286372823503867,0.421557092798383,0.44286372823503867,0.40026489795959225,0.617300671039702
Hybrid,17,interest,100,120,239.0741949081421,3,22202,30,0.5,False,multi,0.5632547588211365,0.4347698367176017,0.3364920294084437,0.4347698367176017,0.34309661575900746,0.5632547588211365
Hybrid,17,effort,100,120,190.1143777370453,3,22202,30,0.5,False,multi,0.5869510694364036,0.44701792538370827,0.3169190202317867,0.4140113894359959,0.32494638918100416,0.5869510694364036
