model,user,label,n_epochs,window_size,duration,num_classes,size,multiple,sigma,bandpass,class_type,accuracy,bal_acc,precision,recall,f1_score_macro,f1_score_micro
Hybrid,1,attention,100,120,185.581050157547,5,26947,50,0.001,False,multi,0.4106897864690197,0.2802279910735793,0.2304306531020678,0.2575519058974941,0.19597318380102383,0.4106897864690197
Hybrid,1,interest,100,120,132.982568025589,5,26947,50,0.001,False,multi,0.3485694661266894,0.31190291996335195,0.23893979531432094,0.2551325471153711,0.17178426783683107,0.3485694661266894
Hybrid,1,effort,100,120,160.09115505218506,5,26947,50,0.001,False,multi,0.31239613365978763,0.25190007492742794,0.20993492700112532,0.25190007492742794,0.19804490952933093,0.31239613365978763
Hybrid,2,attention,100,120,265.1784420013428,4,53496,50,0.001,False,multi,0.27378689166375203,0.3252630268142488,0.210747707457363,0.3252630268142488,0.21281635064660834,0.27378689166375203
Hybrid,2,interest,100,120,246.2136948108673,5,53496,50,0.001,False,multi,0.38309910683437665,0.3317636743678272,0.276003385159512,0.27667154760470347,0.2513756050238031,0.38309910683437665
Hybrid,2,effort,100,120,280.9950029850006,5,53496,50,0.001,False,multi,0.257399560632389,0.22376784295899813,0.14433786698035997,0.21643615979068126,0.10840197630751995,0.257399560632389
Hybrid,3,attention,100,120,309.34288692474365,5,52428,50,0.001,False,multi,0.31273992157402314,0.2564677681028386,0.214943807172934,0.2564677681028386,0.18838657962810526,0.31273992157402314
Hybrid,3,interest,100,120,306.8586332798004,5,52428,50,0.001,False,multi,0.28733370788234575,0.30116352288238396,0.15235670224631115,0.28920548092434195,0.1828589107933904,0.28733370788234575
Hybrid,3,effort,100,120,274.4897108078003,5,52428,50,0.001,False,multi,0.2586347688497523,0.20969111905509236,0.15968849282013078,0.20969111905509236,0.14290619524896225,0.2586347688497523
Hybrid,6,attention,100,120,405.4807391166687,3,57496,50,0.001,False,multi,0.40662556417410994,0.4134030561140388,0.4164019855971519,0.4134030561140388,0.32714359819117533,0.40662556417410994
Hybrid,6,interest,100,120,326.3346838951111,3,57496,50,0.001,False,multi,0.4928585090392845,0.3378001751920201,0.21041961201643203,0.3378001751920201,0.24403008505364712,0.4928585090392845
Hybrid,6,effort,100,120,459.0406119823456,5,57496,50,0.001,False,multi,0.36844633218240436,0.34803165876890446,0.23550937837597896,0.323166067371055,0.22937320694157465,0.36844633218240436
Hybrid,7,attention,100,120,269.3549253940582,4,56296,50,0.001,False,multi,0.5083104963539746,0.4130505776757357,0.3915072002707629,0.4130505776757357,0.3601092176046418,0.5083104963539746
Hybrid,7,interest,100,120,252.1198070049286,4,56296,50,0.001,False,multi,0.5438083688083688,0.4390662705067316,0.48063321421627647,0.4390662705067316,0.3907821190841415,0.5438083688083688
Hybrid,7,effort,100,120,370.052533864975,4,56296,50,0.001,False,multi,0.47995309357211136,0.3347821146698773,0.26498757413597407,0.28093838548464595,0.25759697146052946,0.47995309357211136
Hybrid,8,attention,100,120,426.13949394226074,5,78993,50,0.001,False,multi,0.4010056685543605,0.24553989889756717,0.17182571314732784,0.229036630923711,0.18252716702653649,0.4010056685543605
Hybrid,8,interest,100,120,473.84749817848206,5,78993,50,0.001,False,multi,0.36423398310708927,0.3191127811722378,0.2172235130520686,0.2592517412448262,0.22115802416162084,0.36423398310708927
Hybrid,8,effort,100,120,405.7168333530426,5,78993,50,0.001,False,multi,0.19912858833597338,0.12887744350417904,0.11078554399845508,0.12836950699624256,0.09168699492625967,0.19912858833597338
Hybrid,9,attention,100,120,460.25483441352844,5,86689,50,0.001,False,multi,0.2859090432175669,0.249352883137737,0.1646767825962764,0.249352883137737,0.16439242299097137,0.2859090432175669
Hybrid,9,interest,100,120,459.8429841995239,5,86689,50,0.001,False,multi,0.24775866754101245,0.23353351559782834,0.22310263866021218,0.22673351559782837,0.1546049622569082,0.24775866754101245
Hybrid,9,effort,100,120,467.98217821121216,5,86689,50,0.001,False,multi,0.42243213758238685,0.2494246512796452,0.16705445024262036,0.2494246512796452,0.17649238920313634,0.42243213758238685
Hybrid,10,attention,100,120,79.8456768989563,4,11460,50,0.001,False,multi,0.1588771398223222,0.2768772567301979,0.21965289656219106,0.20846271919801335,0.11831309456014875,0.1588771398223222
Hybrid,10,interest,100,120,69.01119446754456,4,11460,50,0.001,False,multi,0.2377576403695807,0.16524296579371323,0.11789085596228696,0.12195059508198769,0.11918439716312057,0.2377576403695807
Hybrid,10,effort,100,120,68.97398042678833,4,11460,50,0.001,False,multi,0.18121593322560242,0.19325396825396823,0.10109444692239071,0.16230158730158728,0.10611268762259825,0.18121593322560242
Hybrid,11,attention,100,120,157.8448133468628,5,25463,50,0.001,False,multi,0.16037115626989046,0.16996236021825856,0.12303851585766479,0.143155997494473,0.08989106567980618,0.16037115626989046
Hybrid,11,interest,100,120,169.03223729133606,5,25463,50,0.001,False,multi,0.20203702626487435,0.23103057466095217,0.20228042579976502,0.17380864528142842,0.13581025577431446,0.20203702626487435
Hybrid,11,effort,100,120,190.05325174331665,5,25463,50,0.001,False,multi,0.45361574166559804,0.2915703893168577,0.19965118386155628,0.2568856454549307,0.19239205426988643,0.45361574166559804
Hybrid,12,attention,100,120,26.640307426452637,2,4006,50,0.001,False,multi,0.7525187969924813,0.6,0.47625939849624055,0.6,0.5218357487922705,0.7525187969924813
Hybrid,12,interest,100,120,36.14626622200012,4,4006,50,0.001,False,multi,0.24404761904761907,0.25,0.16666666666666666,0.13194444444444445,0.14696969696969697,0.24404761904761907
Hybrid,12,effort,100,120,15.484188079833984,4,4006,50,0.001,False,multi,0.5138888888888888,0.5555555555555555,0.26495726495726496,0.24074074074074073,0.22469135802469134,0.5138888888888888
Hybrid,17,attention,100,120,201.76073503494263,3,36922,50,0.001,False,multi,0.5710906506786895,0.42385088901076673,0.370347321030862,0.42385088901076673,0.36135578606328206,0.5710906506786895
Hybrid,17,interest,100,120,322.8607611656189,3,36922,50,0.001,False,multi,0.712631572953444,0.5561147042463321,0.5417866874423015,0.5561147042463321,0.5351024441986235,0.712631572953444
Hybrid,17,effort,100,120,207.53939056396484,3,36922,50,0.001,False,multi,0.5172174177788114,0.412110361290563,0.3557957395805885,0.39380970769579177,0.330123500711069,0.5172174177788114
Hybrid,18,attention,100,120,319.3180286884308,5,59499,50,0.001,False,multi,0.2619550105805315,0.2195583155594057,0.13017749190015934,0.19154882663167544,0.14043209633093473,0.2619550105805315
Hybrid,18,interest,100,120,341.2855360507965,5,59499,50,0.001,False,multi,0.35027308992735917,0.29043724707210866,0.219086851153483,0.2641060376768063,0.20910462963271154,0.35027308992735917
Hybrid,18,effort,100,120,364.3365499973297,3,59499,50,0.001,False,multi,0.565852131939323,0.45753002733021547,0.4651258262347725,0.43483771963790774,0.3991738397278102,0.565852131939323
Hybrid,19,attention,100,120,99.39206314086914,4,16160,50,0.001,False,multi,0.6155313051146384,0.40703405017921146,0.25053898173775224,0.3676821983273596,0.29405158349352273,0.6155313051146384
Hybrid,19,interest,100,120,123.66211819648743,5,16160,50,0.001,False,multi,0.6476190476190475,0.5522391381766382,0.4757493894993895,0.5522391381766382,0.5015573583258687,0.6476190476190475
Hybrid,19,effort,100,120,117.67207717895508,3,16160,50,0.001,False,multi,0.6135933434613302,0.43781653250076696,0.2810991014395863,0.43781653250076696,0.3313990168203172,0.6135933434613302
Hybrid,20,attention,100,120,397.52609491348267,5,51181,50,0.001,False,multi,0.47612413026494665,0.2707446072599405,0.2027394608889715,0.26156960725994044,0.21129077080189088,0.47612413026494665
Hybrid,20,interest,100,120,261.2467918395996,5,51181,50,0.001,False,multi,0.2910361193085932,0.2352339454300239,0.1260052137873089,0.2114254590725179,0.10959308132175169,0.29103611930859324
Hybrid,20,effort,100,120,281.4592065811157,5,51181,50,0.001,False,multi,0.24925178191367067,0.2393733411069297,0.1589399351318906,0.2393733411069297,0.1333901396737209,0.24925178191367067
Hybrid,22,attention,100,120,312.0822138786316,4,45757,50,0.001,False,multi,0.48176027654041953,0.33897213545367494,0.2882118538028814,0.33897213545367494,0.2947649934297266,0.48176027654041953
Hybrid,22,interest,100,120,258.6883189678192,5,43846,50,0.001,False,multi,0.3739695380668584,0.2968455387205387,0.151596006536273,0.2968455387205387,0.1842626476281202,0.3739695380668584
Hybrid,22,effort,100,120,222.7391014099121,4,45757,50,0.001,False,multi,0.4234248314484055,0.4114633214978232,0.3836989504942705,0.4114633214978232,0.3492189102303569,0.4234248314484055
Hybrid,23,attention,100,120,444.6538918018341,5,81947,50,0.001,False,multi,0.24949232196387147,0.22929689533944445,0.21360633629046427,0.2107297182018474,0.17012663675874778,0.24949232196387147
Hybrid,23,interest,100,120,429.2993540763855,5,81947,50,0.001,False,multi,0.20460940303603126,0.21155584558888346,0.11947280532248442,0.1972138029591696,0.12379886849093005,0.20460940303603126
