model,user,label,n_epochs,window_size,duration,num_classes,size,multiple,sigma,bandpass,class_type,accuracy,bal_acc,precision,recall,f1_score_macro,f1_score_micro
Hybrid,9,interest,100,120,270.44434237480164,5,52149,30,0.01,False,multi,0.252220033839523,0.2187198215923761,0.14703822138759007,0.2096056911575935,0.12009982428613411,0.252220033839523
Hybrid,9,effort,100,120,294.68039655685425,5,52149,30,0.01,False,multi,0.424517053661677,0.23054463395473507,0.18129820885815956,0.23054463395473507,0.15341022943463006,0.424517053661677
Hybrid,10,attention,100,120,45.3502140045166,4,6900,30,0.01,False,multi,0.19593179423081636,0.3300854700854701,0.11510440539852304,0.2523076923076923,0.13628317588843902,0.19593179423081636
Hybrid,10,interest,100,120,46.06408977508545,4,6900,30,0.01,False,multi,0.306017632203723,0.29569732750444166,0.2121467391304348,0.1983854995474524,0.19458519947603967,0.306017632203723
Hybrid,10,effort,100,120,41.550071477890015,4,6900,30,0.01,False,multi,0.22037286839046563,0.24187204800619436,0.23522763234895075,0.18672919086333722,0.1361084845387171,0.22037286839046563
Hybrid,11,attention,100,120,92.40031361579895,5,15343,30,0.01,False,multi,0.25532396717206846,0.2256082580456446,0.12874272214588073,0.17401941192503806,0.12702640398202614,0.25532396717206846
Hybrid,11,interest,100,120,96.68786787986755,5,15343,30,0.01,False,multi,0.1555176905101577,0.14734898101770194,0.14573346140336435,0.11043931242053336,0.09060225799808413,0.15551769051015768
Hybrid,11,effort,100,120,121.09171772003174,5,15343,30,0.01,False,multi,0.4513857310404643,0.29217004121776924,0.20673113782696326,0.25969094619607097,0.19561093904053817,0.4513857310404643
Hybrid,12,attention,100,120,14.4877188205719,2,2406,30,0.01,False,multi,0.7191854636591479,0.5666666666666667,0.3762593984962406,0.4833333333333333,0.41274483970136144,0.7191854636591479
Hybrid,12,interest,100,120,41.816439390182495,4,2406,30,0.01,False,multi,0.7236842105263158,0.5833333333333333,0.44761904761904764,0.5,0.46875,0.7236842105263158
Hybrid,12,effort,100,120,6.870676517486572,4,2406,30,0.01,False,multi,0.43492063492063493,0.4749206349206349,0.43274853801169594,0.2623809523809524,0.23777005663798115,0.434920634920635
Hybrid,17,attention,100,120,161.28394055366516,3,22202,30,0.01,False,multi,0.5703826589749477,0.4158835056141035,0.36714941942721435,0.4158835056141035,0.3770431924707633,0.5703826589749477
Hybrid,17,interest,100,120,134.98670935630798,3,22202,30,0.01,False,multi,0.6594184453054579,0.49460614890009486,0.5245928454547208,0.49460614890009486,0.4570876708098613,0.6594184453054579
Hybrid,17,effort,100,120,135.59420680999756,3,22202,30,0.01,False,multi,0.5919851112941522,0.433779553711734,0.34772529643517347,0.433779553711734,0.3663112786747177,0.5919851112941522
Hybrid,18,attention,100,120,190.87375903129578,5,35799,30,0.01,False,multi,0.37758943713768855,0.2889845207220704,0.19382188057474684,0.27180649041904015,0.2142970987561948,0.37758943713768855
Hybrid,18,interest,100,120,158.45026779174805,5,35799,30,0.01,False,multi,0.4001822779978883,0.3252193223491328,0.23690807409035533,0.2802069018823818,0.24013509119543647,0.4001822779978883
Hybrid,18,effort,100,120,214.75173783302307,3,35799,30,0.01,False,multi,0.48683534188096234,0.39574096714371315,0.25499430360209346,0.36240763381037977,0.28529280960354325,0.48683534188096245
Hybrid,19,attention,100,120,66.10035467147827,4,9720,30,0.01,False,multi,0.5648699294532628,0.3916581978319783,0.2711375576692478,0.35577856820234866,0.2965552976973737,0.5648699294532628
Hybrid,19,interest,100,120,77.23301649093628,5,9720,30,0.01,False,multi,0.624889770723104,0.5578525641025641,0.4520508231445731,0.4501602564102564,0.4002985322620613,0.624889770723104
Hybrid,19,effort,100,120,69.85929751396179,3,9720,30,0.01,False,multi,0.6125762655630643,0.3714729198683493,0.28721692160762,0.3388340309794604,0.2650554737930146,0.6125762655630643
Hybrid,20,attention,100,120,172.18745470046997,5,30761,30,0.01,False,multi,0.401728205314485,0.24832907301658752,0.14313125858467957,0.23942840671669147,0.15545729013619403,0.401728205314485
Hybrid,20,interest,100,120,194.22888040542603,5,30761,30,0.01,False,multi,0.37071116852179753,0.26044578059143886,0.10970630390528198,0.23829291944698108,0.14221882375826295,0.3707111685217976
Hybrid,20,effort,100,120,173.17149376869202,5,30761,30,0.01,False,multi,0.1969484404835987,0.2113198107829916,0.14365946138929114,0.2113198107829916,0.11669128906870489,0.1969484404835987
Hybrid,22,attention,100,120,233.4925262928009,4,27537,30,0.01,False,multi,0.41353542211109584,0.3066307945374004,0.22454897159239157,0.3066307945374004,0.22980459318347682,0.41353542211109584
Hybrid,22,interest,100,120,159.7759702205658,5,26406,30,0.01,False,multi,0.4265257657465127,0.275446259469697,0.19619567794958195,0.275446259469697,0.1740619529527895,0.4265257657465127
Hybrid,22,effort,100,120,135.29313731193542,4,27537,30,0.01,False,multi,0.46210301927740427,0.4088205499371229,0.33408866508599716,0.3617229715895446,0.32475539509855633,0.46210301927740427
Hybrid,23,attention,100,120,261.4781610965729,5,49287,30,0.01,False,multi,0.24455613800312684,0.2047112287155665,0.17386363071562336,0.19230409153696443,0.1430590318398405,0.24455613800312684
Hybrid,23,interest,100,120,311.22451663017273,5,49287,30,0.01,False,multi,0.2512776148771445,0.26796546840382457,0.12122734322514606,0.2387836251123922,0.1280250140854075,0.2512776148771445
Hybrid,23,effort,100,120,202.43295407295227,5,49287,30,0.01,False,multi,0.3453877722453094,0.2694646434678624,0.21492749805271283,0.2694646434678624,0.15762612567095177,0.3453877722453094
Hybrid,24,attention,100,120,157.7130401134491,5,22948,30,0.01,False,multi,0.4741002795248078,0.3846566607307691,0.38441587231658,0.3846566607307691,0.35152061510478266,0.4741002795248078
Hybrid,24,interest,100,120,142.1642599105835,5,22948,30,0.01,False,multi,0.2712614543975806,0.2481253592630867,0.25329003639531983,0.2481253592630867,0.18017200992434745,0.2712614543975806
Hybrid,24,effort,100,120,171.07657313346863,5,22948,30,0.01,False,multi,0.45533599237228917,0.3898763998555968,0.3727910482449013,0.3898763998555968,0.3212206603516706,0.45533599237228917
Hybrid,25,attention,100,120,315.1277241706848,4,51300,30,0.01,False,multi,0.3628216896276073,0.3112462074481229,0.2943718959397702,0.28671109045166576,0.2132393879888188,0.3628216896276073
Hybrid,25,interest,100,120,475.70877981185913,5,51300,30,0.01,False,multi,0.43789318251434234,0.3178956815542181,0.1796784117650168,0.2965431316650829,0.20217390406448113,0.43789318251434234
Hybrid,25,effort,100,120,295.0279064178467,4,51300,30,0.01,False,multi,0.5081304877100878,0.3830086266405846,0.2686387603542359,0.33026504533709544,0.2826667617325841,0.5081304877100878
