model,user,label,n_epochs,window_size,duration,num_classes,size,multiple,sigma,bandpass,class_type,accuracy,bal_acc,precision,recall,f1_score_macro,f1_score_micro
Hybrid,all,attention,100,120,3331.4790704250336,5,517144,30,0.1,False,multi,0.215034522164158,0.19016621235424347,0.16187862969926015,0.19016621235424347,0.15061115541927783,0.215034522164158
Hybrid,all,interest,100,120,2868.8685343265533,5,517144,30,0.1,False,multi,0.21707236216673859,0.1957914920557001,0.1709796885617203,0.1957914920557001,0.1407996467088169,0.21707236216673859
Hybrid,all,effort,100,120,2782.296361684799,5,517144,30,0.1,False,multi,0.32746271618566636,0.19003877881376213,0.1629990297831149,0.19003877881376213,0.1406305087585651,0.32746271618566636
