model,user,label,n_epochs,window_size,duration,num_classes,size,multiple,sigma,bandpass,class_type,accuracy,bal_acc,precision,recall,f1_score_macro,f1_score_micro
Hybrid,all,attention,100,120,5880.4259605407715,5,859484,50,0.1,False,multi,0.19545407461974051,0.21470884312461352,0.177581898335122,0.21470884312461352,0.15069201123128856,0.19545407461974051
Hybrid,all,interest,100,120,5059.660328865051,5,859484,50,0.1,False,multi,0.2073214786716826,0.17687182111106517,0.15939355199597882,0.17687182111106517,0.14425725851881221,0.2073214786716826
Hybrid,all,effort,100,120,5194.485506772995,5,859484,50,0.1,False,multi,0.2988283881016404,0.18644786269997254,0.15915501058596482,0.18644786269997254,0.1445141985107795,0.2988283881016404
