model,user,label,n_epochs,window_size,duration,num_classes,size,multiple,sigma,bandpass,class_type,accuracy,bal_acc,precision,recall,f1_score_macro,f1_score_micro
Hybrid,all,attention,100,120,3327.960697889328,5,345974,20,0.2,False,multi,0.25451925654094026,0.2039245517123957,0.19843476895065826,0.2039245517123957,0.17005822048662492,0.25451925654094026
Hybrid,all,interest,100,120,1833.4147999286652,5,345974,20,0.2,False,multi,0.19934138118969652,0.17768249267584335,0.16312428777041724,0.17768249267584335,0.1330739671484975,0.19934138118969652
Hybrid,all,effort,100,120,2193.905291557312,5,345974,20,0.2,False,multi,0.2847191436067305,0.19904697964467194,0.1783484063744299,0.19904697964467194,0.15174362924077578,0.2847191436067305
