model,user,label,n_epochs,window_size,duration,num_classes,size,multiple,sigma,bandpass,class_type,accuracy,bal_acc,precision,recall,f1_score_macro,f1_score_micro
Hybrid,1,attention,100,120,189.02399039268494,5,26947,50,0.2,False,multi,0.36877593191202496,0.2618289790971821,0.13315818809661173,0.2618289790971821,0.15805252498644873,0.36877593191202496
Hybrid,1,interest,100,120,131.38782501220703,5,26947,50,0.2,False,multi,0.393509862847076,0.3405840684309008,0.16325494320190587,0.31975073509756746,0.20053802453480188,0.393509862847076
Hybrid,1,effort,100,120,153.91370582580566,5,26947,50,0.2,False,multi,0.33331427676028363,0.2504326213719802,0.15790318021075261,0.2504326213719802,0.16093135613888437,0.33331427676028363
Hybrid,2,attention,100,120,290.99559020996094,4,53496,50,0.2,False,multi,0.25636433608531056,0.36909445683030584,0.2810669759392541,0.36909445683030584,0.2036636230900306,0.25636433608531056
Hybrid,2,interest,100,120,304.65349292755127,5,53496,50,0.2,False,multi,0.37897031224263966,0.3292328980551918,0.2734110524752396,0.2965694691991205,0.2770897257193637,0.37897031224263966
Hybrid,2,effort,100,120,294.42000937461853,5,53496,50,0.2,False,multi,0.2641200253374579,0.24164089222179458,0.12931206295966474,0.23567554568714105,0.14377030432257978,0.2641200253374579
Hybrid,3,attention,100,120,320.6464021205902,5,52428,50,0.2,False,multi,0.31946714670091114,0.2279393611385144,0.1953080756409496,0.2279393611385144,0.16986040789440832,0.31946714670091114
Hybrid,3,interest,100,120,354.6987552642822,5,52428,50,0.2,False,multi,0.30256066037832,0.3309867557058377,0.17030011922849075,0.3309867557058377,0.19442178352832673,0.30256066037832
Hybrid,3,effort,100,120,286.6514084339142,5,52428,50,0.2,False,multi,0.2586200990134328,0.18798887146464782,0.09887946762538734,0.18798887146464782,0.10933430095947647,0.2586200990134328
Hybrid,6,attention,100,120,535.4501218795776,3,57496,50,0.2,False,multi,0.35692387981147655,0.36807619977577066,0.302672581894699,0.36807619977577066,0.24082975607504972,0.3569238798114765
Hybrid,6,interest,100,120,355.372590303421,3,57496,50,0.2,False,multi,0.44697092847580483,0.31423070767575817,0.19082114071698328,0.31423070767575817,0.22559781515773986,0.44697092847580483
Hybrid,6,effort,100,120,483.3352360725403,5,57496,50,0.2,False,multi,0.3291060313195095,0.28193156738396896,0.17455844200381626,0.28193156738396896,0.19530772280320055,0.3291060313195095
