model,user,label,n_epochs,window_size,duration,num_classes,size,multiple,sigma,bandpass,class_type,accuracy,bal_acc,precision,recall,f1_score_macro,f1_score_micro
Hybrid,1,attention,100,120,71.06986880302429,5,10867,20,0.5,False,multi,0.39121998314860207,0.2668763528138528,0.10407022093370019,0.2668763528138528,0.14718640235589087,0.39121998314860207
Hybrid,1,interest,100,120,78.12855625152588,5,10867,20,0.5,False,multi,0.40200274481038434,0.31271834183822955,0.2344909553977262,0.29638951300940075,0.1922674896993714,0.40200274481038434
Hybrid,1,effort,100,120,64.73965644836426,5,10867,20,0.5,False,multi,0.3440165446222142,0.25238057363277466,0.1775890084772912,0.25238057363277466,0.16030890897372194,0.3440165446222142
Hybrid,2,attention,100,120,102.64956665039062,4,21516,20,0.5,False,multi,0.21298642674758714,0.33404338967428593,0.343128534563825,0.33404338967428593,0.16874142186839705,0.21298642674758714
Hybrid,2,interest,100,120,98.08922028541565,5,21516,20,0.5,False,multi,0.3887919640616847,0.35787923503440744,0.2366670208152063,0.35787923503440744,0.21139975041080464,0.3887919640616847
Hybrid,2,effort,100,120,131.07446265220642,5,21516,20,0.5,False,multi,0.24653380991806814,0.2060935017885724,0.09470270720832129,0.20094498693708723,0.11610013382544918,0.24653380991806814
Hybrid,3,attention,100,120,147.53224349021912,5,21048,20,0.5,False,multi,0.29072466953056525,0.239164834406987,0.21490974489020553,0.239164834406987,0.14476773964929518,0.29072466953056525
Hybrid,3,interest,100,120,150.50283074378967,5,21048,20,0.5,False,multi,0.27313978449418047,0.30314843160982125,0.1646423089965018,0.30314843160982125,0.17217730427373854,0.27313978449418047
Hybrid,3,effort,100,120,173.22598576545715,5,21048,20,0.5,False,multi,0.2713236421961312,0.21584085279271842,0.15239980129172834,0.21584085279271842,0.12030168242230539,0.2713236421961312
Hybrid,6,attention,100,120,223.46834564208984,3,23146,20,0.5,False,multi,0.5005378276327574,0.35392013164388864,0.2990790756136866,0.35392013164388864,0.26807663454722674,0.5005378276327574
Hybrid,6,interest,100,120,181.51868391036987,3,23146,20,0.5,False,multi,0.5112988753104432,0.3445387116169436,0.24714366437875265,0.3445387116169436,0.24218112997601676,0.5112988753104432
Hybrid,6,effort,100,120,140.1700520515442,5,23146,20,0.5,False,multi,0.27782710346393863,0.27155279626164863,0.24856708360829188,0.27155279626164863,0.18326197233028246,0.27782710346393863
Hybrid,7,attention,100,120,125.09601378440857,4,22696,20,0.5,False,multi,0.4853280777193821,0.423756874524168,0.49977501623769827,0.423756874524168,0.3163608082314746,0.4853280777193821
Hybrid,7,interest,100,120,206.66306066513062,4,22696,20,0.5,False,multi,0.6359797745667312,0.5109544633369009,0.4891012726618881,0.5109544633369009,0.4615540755214447,0.6359797745667312
Hybrid,7,effort,100,120,224.76333236694336,4,22696,20,0.5,False,multi,0.4913472330566481,0.3347248261161629,0.24258241955966636,0.3347248261161629,0.2306512216329014,0.4913472330566481
Hybrid,8,attention,100,120,170.32784390449524,5,31743,20,0.5,False,multi,0.3381103517885805,0.21371605052277323,0.1075697530729914,0.20938598516329607,0.12634507864163924,0.3381103517885805
Hybrid,8,interest,100,120,296.5176475048065,5,31743,20,0.5,False,multi,0.34510155533522574,0.288452829457545,0.20456675335107324,0.24924788494286595,0.16647388618396253,0.34510155533522574
Hybrid,8,effort,100,120,180.07556176185608,5,31743,20,0.5,False,multi,0.29941995206702676,0.15865771812080537,0.06019259270220566,0.15865771812080537,0.08663208599897002,0.29941995206702676
Hybrid,9,attention,100,120,206.7395224571228,5,34879,20,0.5,False,multi,0.26092811960641343,0.2524348406499731,0.27987368657997075,0.2524348406499731,0.14166411403340157,0.26092811960641343
Hybrid,9,interest,100,120,223.08260917663574,5,34879,20,0.5,False,multi,0.28405422410697895,0.24267401781537928,0.1028525725520227,0.24267401781537928,0.13117525306122385,0.28405422410697895
Hybrid,9,effort,100,120,237.22529792785645,5,34879,20,0.5,False,multi,0.4773777593242118,0.2782555052795867,0.19570953595332413,0.2782555052795867,0.20889863148419638,0.4773777593242118
Hybrid,10,attention,100,120,45.654675006866455,4,4620,20,0.5,False,multi,0.17486483315525925,0.26055879305879304,0.15111797551695252,0.21274734524734523,0.1277265885261913,0.17486483315525925
Hybrid,10,interest,100,120,30.071654558181763,4,4620,20,0.5,False,multi,0.3332796503803172,0.22567447471877014,0.2142877492877493,0.2017139895235797,0.18942747303850055,0.3332796503803172
Hybrid,10,effort,100,120,46.19677233695984,4,4620,20,0.5,False,multi,0.3218803295126923,0.27749999999999997,0.2070340040076882,0.23666666666666666,0.20571406446371093,0.3218803295126923
Hybrid,11,attention,100,120,64.68442177772522,5,10283,20,0.5,False,multi,0.2681380223152375,0.24283793422977312,0.1389205872539206,0.18719964088367577,0.13141082267504592,0.2681380223152375
Hybrid,11,interest,100,120,63.79047989845276,5,10283,20,0.5,False,multi,0.16849639547892248,0.18872297166744498,0.18362811150686456,0.14546720059743062,0.1214180899521334,0.16849639547892248
Hybrid,11,effort,100,120,88.79286551475525,5,10283,20,0.5,False,multi,0.4079942949546118,0.27132634223662605,0.19575267697774063,0.24425330786751115,0.2105722166824578,0.4079942949546118
Hybrid,12,attention,100,120,12.608002662658691,2,1606,20,0.5,False,multi,0.7525187969924813,0.6,0.47625939849624055,0.6,0.5218357487922705,0.7525187969924813
Hybrid,12,interest,100,120,10.686945915222168,4,1606,20,0.5,False,multi,0.255952380952381,0.19791666666666666,0.2142857142857143,0.1545138888888889,0.1507034632034632,0.255952380952381
Hybrid,12,effort,100,120,4.74601411819458,4,1606,20,0.5,False,multi,0.29563492063492064,0.29619047619047617,0.3263888888888889,0.12428571428571428,0.1791986359761296,0.29563492063492064
Hybrid,17,attention,100,120,242.57981419563293,3,14842,20,0.5,False,multi,0.5742558344307334,0.4164161470976748,0.3828440161501367,0.4164161470976748,0.3671450079521989,0.5742558344307334
Hybrid,17,interest,100,120,226.40401029586792,3,14842,20,0.5,False,multi,0.5616513518471444,0.4356298104441022,0.4218586023053281,0.4356298104441022,0.3501723807250306,0.5616513518471444
Hybrid,17,effort,100,120,88.29014706611633,3,14842,20,0.5,False,multi,0.5635236523726194,0.41470588235294115,0.23946426501004509,0.3875816993464052,0.2872074590755762,0.5635236523726194
Hybrid,18,attention,100,120,138.6154763698578,5,23949,20,0.5,False,multi,0.44995015760635015,0.37101097972823804,0.2559231656002851,0.35114289736015564,0.22313297062401385,0.44995015760635015
Hybrid,18,interest,100,120,108.64007878303528,5,23949,20,0.5,False,multi,0.3967674655534792,0.3203960166517636,0.20850472131665418,0.3203960166517636,0.23233771343250165,0.3967674655534792
Hybrid,18,effort,100,120,162.9468116760254,3,23949,20,0.5,False,multi,0.5721645544175118,0.395670011148272,0.22026948706484104,0.3649007803790412,0.2651929686997583,0.5721645544175118
Hybrid,19,attention,100,120,45.02420210838318,4,6500,20,0.5,False,multi,0.5875881834215168,0.3874915311653116,0.20976280663780666,0.31388324299909665,0.24349452595683582,0.5875881834215168
