model,user,label,n_epochs,window_size,duration,num_classes,size,multiple,sigma,bandpass,class_type,accuracy,bal_acc,precision,recall,f1_score_macro,f1_score_micro
Hybrid,1,attention,100,120,23.33613395690918,5,2827,5,0.02,False,multi,0.3870385709570236,0.2752737527863066,0.30351766720286905,0.2538568813694352,0.1747303693164502,0.3870385709570236
Hybrid,1,interest,100,120,19.608834743499756,5,2827,5,0.02,False,multi,0.35213381244586617,0.29719429111230306,0.17360626532195533,0.2637464487230011,0.19415447633808652,0.35213381244586617
Hybrid,1,effort,100,120,17.925233840942383,5,2827,5,0.02,False,multi,0.3203599739028636,0.24865264914688043,0.20366581007218168,0.2284231455725493,0.19183398334017698,0.3203599739028636
Hybrid,2,attention,100,120,37.112815618515015,4,5526,5,0.02,False,multi,0.1917113679839379,0.3248567117497473,0.2837186455663435,0.3248567117497473,0.15445186424518548,0.1917113679839379
Hybrid,2,interest,100,120,33.720436096191406,5,5526,5,0.02,False,multi,0.3934444561181357,0.36184617517544804,0.31860897219363976,0.36184617517544804,0.2502738735534678,0.3934444561181357
Hybrid,2,effort,100,120,43.77081823348999,5,5526,5,0.02,False,multi,0.32482252401827844,0.27056716731302677,0.26973187804679577,0.2615760194694289,0.1693992169733291,0.32482252401827844
Hybrid,3,attention,100,120,36.977580308914185,5,5358,5,0.02,False,multi,0.2784628011679814,0.2174639603525302,0.1931640014636863,0.2174639603525302,0.17197461531904276,0.2784628011679814
Hybrid,3,interest,100,120,62.942790031433105,5,5358,5,0.02,False,multi,0.276473200635969,0.3177742620755942,0.17516625210472597,0.3177742620755942,0.19359164352342428,0.276473200635969
Hybrid,3,effort,100,120,47.09752893447876,5,5358,5,0.02,False,multi,0.2727350677245765,0.20210766085622253,0.2003581352486405,0.20210766085622253,0.14504419433960927,0.2727350677245765
Hybrid,6,attention,100,120,42.497785568237305,3,5971,5,0.02,False,multi,0.5066428668647727,0.3538890647262346,0.300633470416169,0.3538890647262346,0.2874177849021505,0.5066428668647727
Hybrid,6,interest,100,120,50.38213658332825,3,5971,5,0.02,False,multi,0.4966778714047583,0.3339269760778599,0.2699367073679196,0.3339269760778599,0.2314126575241826,0.4966778714047583
Hybrid,6,effort,100,120,64.92658424377441,5,5971,5,0.02,False,multi,0.352823122571526,0.28538547728752883,0.22559687332055836,0.28538547728752883,0.21965678606937597,0.352823122571526
Hybrid,7,attention,100,120,33.82097125053406,4,5896,5,0.02,False,multi,0.4165543888369975,0.40146216739243545,0.311260586682911,0.40146216739243545,0.3140958174497288,0.4165543888369975
Hybrid,7,interest,100,120,42.44935584068298,4,5896,5,0.02,False,multi,0.5509577482403569,0.4369078046330374,0.4568549669721955,0.4369078046330374,0.3828826487671666,0.5509577482403569
Hybrid,7,effort,100,120,39.463746070861816,4,5896,5,0.02,False,multi,0.48193786787781157,0.338178340682865,0.31205435490602673,0.338178340682865,0.2515080695366874,0.48193786787781157
