model,user,label,n_epochs,window_size,duration,num_classes,size,multiple,sigma,bandpass,class_type,accuracy,bal_acc,precision,recall,f1_score_macro,f1_score_micro
Hybrid,1,attention,100,120,91.75964045524597,5,16227,30,0.001,False,multi,0.3574743222529893,0.2616111023123218,0.1254313775985786,0.2616111023123218,0.15856135346325276,0.3574743222529893
Hybrid,1,interest,100,120,80.26946353912354,5,16227,30,0.001,False,multi,0.42035043778672926,0.3499866123401739,0.22789494189682447,0.32507107179963335,0.22607764917379738,0.42035043778672926
Hybrid,1,effort,100,120,89.6233434677124,5,16227,30,0.001,False,multi,0.33171427985555946,0.26429968994919956,0.18968826723944168,0.26429968994919956,0.1906771012176327,0.33171427985555946
Hybrid,2,attention,100,120,136.36115622520447,4,32176,30,0.001,False,multi,0.20608628472613327,0.30792503181688813,0.28526404784288384,0.30792503181688813,0.17477510373294447,0.20608628472613327
Hybrid,2,interest,100,120,144.6086709499359,5,32176,30,0.001,False,multi,0.39486150765691624,0.35379764214322407,0.26121688141897764,0.29437855907112376,0.2528367424961261,0.39486150765691624
Hybrid,2,effort,100,120,164.88757872581482,5,32176,30,0.001,False,multi,0.30012738102409,0.20837766358744894,0.09820854056801945,0.1979717229933895,0.11271765846856133,0.30012738102409
Hybrid,3,attention,100,120,226.33456683158875,5,31508,30,0.001,False,multi,0.33310766755335414,0.24898249244911544,0.17340920936137613,0.24898249244911544,0.19061530797103976,0.33310766755335414
Hybrid,3,interest,100,120,179.28742456436157,5,31508,30,0.001,False,multi,0.30947110876699485,0.3354539084085303,0.21891414545511503,0.3354539084085303,0.19947570311986698,0.30947110876699485
Hybrid,3,effort,100,120,251.467835187912,5,31508,30,0.001,False,multi,0.3026463926088995,0.24467814243698682,0.21625872687049275,0.24467814243698682,0.1654935662860994,0.3026463926088995
Hybrid,6,attention,100,120,230.63837885856628,3,34596,30,0.001,False,multi,0.500229282028359,0.36164486755535274,0.3453106965757938,0.36164486755535274,0.3067572435511005,0.500229282028359
Hybrid,6,interest,100,120,233.82914400100708,3,34596,30,0.001,False,multi,0.5372873723474189,0.3751808618436595,0.2756957880722236,0.3751808618436595,0.2908117665595075,0.5372873723474189
Hybrid,6,effort,100,120,269.4763741493225,5,34596,30,0.001,False,multi,0.3669028688575186,0.34807025556637444,0.2659483418628724,0.34807025556637444,0.25093842767656926,0.3669028688575186
Hybrid,7,attention,100,120,174.16325402259827,4,33896,30,0.001,False,multi,0.5373214949301905,0.40979445896010125,0.4143851198758393,0.40979445896010125,0.3676947723458438,0.5373214949301905
Hybrid,7,interest,100,120,160.9076235294342,4,33896,30,0.001,False,multi,0.5501605343996648,0.4503280130267556,0.37829736181659956,0.4503280130267556,0.4010346254237192,0.5501605343996648
Hybrid,7,effort,100,120,246.46704816818237,4,33896,30,0.001,False,multi,0.4944859835413479,0.3506285949901463,0.2688399991684851,0.3506285949901463,0.2666090578295045,0.4944859835413479
Hybrid,8,attention,100,120,254.6595265865326,5,47493,30,0.001,False,multi,0.4627004604535818,0.27445451117356057,0.2129244341881784,0.25786954385329913,0.1861541645863954,0.4627004604535818
Hybrid,8,interest,100,120,387.90760016441345,5,47493,30,0.001,False,multi,0.3754851924120997,0.318757712825039,0.24563930013781743,0.24930072253603228,0.21597402726263865,0.3754851924120997
Hybrid,8,effort,100,120,243.19546675682068,5,47493,30,0.001,False,multi,0.21507020544610905,0.14291827015774639,0.17503824886675848,0.1281425273820036,0.10939756197280488,0.21507020544610905
Hybrid,9,attention,100,120,294.00269079208374,5,52149,30,0.001,False,multi,0.2562940367473751,0.2199460138325294,0.19690358037829564,0.2199460138325294,0.13083619500609414,0.2562940367473751
Hybrid,9,interest,100,120,274.82501244544983,5,52149,30,0.001,False,multi,0.23771018369297514,0.2375445631524494,0.1837644388737148,0.2375445631524494,0.1332043396975058,0.23771018369297514
Hybrid,9,effort,100,120,350.5892655849457,5,52149,30,0.001,False,multi,0.45285859414372653,0.2519828695259273,0.19201815993152563,0.2290871948045326,0.160584638009228,0.45285859414372653
