model,user,label,n_epochs,window_size,duration,num_classes,size,multiple,sigma,bandpass,class_type,accuracy,bal_acc,precision,recall,f1_score_macro,f1_score_micro
Hybrid,1,attention,100,120,133.7571439743042,5,26947,50,0.02,False,multi,0.3790939280235577,0.2676296499153386,0.20839397948401647,0.24818861797430664,0.18924285865964316,0.3790939280235577
Hybrid,1,interest,100,120,122.47647070884705,5,26947,50,0.02,False,multi,0.2930753185313854,0.2644896467941341,0.2558660994645892,0.23940128156442964,0.15596485424433998,0.2930753185313854
Hybrid,1,effort,100,120,157.5604453086853,5,26947,50,0.02,False,multi,0.3031634423892119,0.24880069411278855,0.17732183132920443,0.24880069411278855,0.18568756401905537,0.3031634423892119
Hybrid,2,attention,100,120,227.02048349380493,4,53496,50,0.02,False,multi,0.2213251176380684,0.32300357810902813,0.3012860359350806,0.32300357810902813,0.200896580166697,0.2213251176380684
Hybrid,2,interest,100,120,282.8302733898163,5,53496,50,0.02,False,multi,0.35567246467182706,0.310086756591985,0.28305510494096997,0.27396878162225313,0.26038055475466604,0.35567246467182706
Hybrid,2,effort,100,120,286.11532330513,5,53496,50,0.02,False,multi,0.2725556897171099,0.22146723989319778,0.14266943211133895,0.21146723989319777,0.1235342379992888,0.2725556897171099
Hybrid,3,attention,100,120,295.49069142341614,5,52428,50,0.02,False,multi,0.33286318514441793,0.2579916130558684,0.24652453335783014,0.2579916130558684,0.21557774611052408,0.33286318514441793
Hybrid,3,interest,100,120,306.58651208877563,5,52428,50,0.02,False,multi,0.3135725223710227,0.317925965290644,0.23857396683764734,0.317925965290644,0.20763080384642768,0.3135725223710227
Hybrid,3,effort,100,120,292.1305339336395,5,52428,50,0.02,False,multi,0.25780363949530155,0.22529194167258196,0.16760555576425354,0.22529194167258196,0.14861725871445142,0.25780363949530155
Hybrid,6,attention,100,120,378.87889337539673,3,57496,50,0.02,False,multi,0.3637817075432606,0.44958528764537364,0.39464148193210374,0.44958528764537364,0.3391817051681382,0.36378170754326067
Hybrid,6,interest,100,120,315.0940284729004,3,57496,50,0.02,False,multi,0.505553522783995,0.33911225213340795,0.28152607196724844,0.33911225213340795,0.23622744820542185,0.505553522783995
Hybrid,6,effort,100,120,387.08704710006714,5,57496,50,0.02,False,multi,0.34968331100284433,0.2832990827801906,0.2586724556274983,0.2832990827801906,0.2107431305454847,0.3496833110028444
Hybrid,7,attention,100,120,297.7209041118622,4,56296,50,0.02,False,multi,0.4678960733308559,0.408337055258076,0.45819571603019477,0.408337055258076,0.33781138588661763,0.4678960733308559
Hybrid,7,interest,100,120,257.3161702156067,4,56296,50,0.02,False,multi,0.5724414781479998,0.4779474828448548,0.5078408437415154,0.4779474828448548,0.4547713285964029,0.5724414781479998
