model,user,label,n_epochs,window_size,duration,num_classes,size,multiple,sigma,bandpass,class_type,accuracy,bal_acc,precision,recall,f1_score_macro,f1_score_micro
Hybrid,1,attention,100,120,33.51682209968567,5,2827,5,0.001,False,multi,0.36975963051836935,0.26477241001272567,0.21310871957714683,0.23306069830101395,0.17786607555584877,0.36975963051836935
Hybrid,1,interest,100,120,17.1075177192688,5,2827,5,0.001,False,multi,0.3431293398726174,0.27441832036228153,0.23699242776623733,0.24026942607906487,0.16418186029222265,0.3431293398726174
Hybrid,1,effort,100,120,23.495224475860596,5,2827,5,0.001,False,multi,0.35825862896722677,0.2730722343044242,0.2286372727129232,0.2625722343044241,0.2219174785311008,0.35825862896722677
Hybrid,2,attention,100,120,35.6169695854187,4,5526,5,0.001,False,multi,0.2321084251016057,0.37414380559497096,0.29576174890343987,0.37414380559497096,0.20924039226723123,0.23210842510160573
Hybrid,2,interest,100,120,29.91390109062195,5,5526,5,0.001,False,multi,0.33118958669273424,0.3138380866283529,0.24153886606138936,0.3138380866283529,0.17884491346038556,0.33118958669273424
Hybrid,2,effort,100,120,34.65378451347351,5,5526,5,0.001,False,multi,0.30601905013801034,0.26038736198441315,0.14309178743258602,0.2521695402022349,0.14537352756117838,0.30601905013801034
Hybrid,3,attention,100,120,35.15101647377014,5,5358,5,0.001,False,multi,0.2744739688436373,0.23936594949869044,0.21054559382331858,0.23936594949869044,0.15412069071924167,0.2744739688436373
Hybrid,3,interest,100,120,55.12334632873535,5,5358,5,0.001,False,multi,0.27614308791455183,0.30925385619660534,0.15421741263363983,0.30925385619660534,0.17034785740834735,0.27614308791455183
Hybrid,3,effort,100,120,41.061594009399414,5,5358,5,0.001,False,multi,0.2592507490980248,0.20694257690139767,0.14748427531668767,0.20694257690139767,0.1471867645404457,0.2592507490980248
Hybrid,6,attention,100,120,42.7663209438324,3,5971,5,0.001,False,multi,0.5049511690624938,0.385496425996566,0.3324306212456255,0.385496425996566,0.28527063162776545,0.5049511690624938
Hybrid,6,interest,100,120,35.23250937461853,3,5971,5,0.001,False,multi,0.4979261294600391,0.3401307012359739,0.3466352056165423,0.3401307012359739,0.2509770093709942,0.4979261294600391
Hybrid,6,effort,100,120,48.16331124305725,5,5971,5,0.001,False,multi,0.2601031142994542,0.24436810168957362,0.17808675055402595,0.24436810168957362,0.16769446259266788,0.2601031142994542
Hybrid,7,attention,100,120,61.588696002960205,4,5896,5,0.001,False,multi,0.5055862479775524,0.4316455230918485,0.41148224769705977,0.4316455230918485,0.38087045876761483,0.5055862479775524
Hybrid,7,interest,100,120,46.866982221603394,4,5896,5,0.001,False,multi,0.5981540965236617,0.50233689096906,0.48018094410163903,0.50233689096906,0.4766619316763652,0.5981540965236617
Hybrid,7,effort,100,120,63.59433341026306,4,5896,5,0.001,False,multi,0.48763272303779026,0.33419145834930053,0.23829956274045627,0.31757920202992734,0.22159412263497388,0.48763272303779026
Hybrid,8,attention,100,120,45.5856409072876,5,8118,5,0.001,False,multi,0.42445483067087836,0.2591872674606481,0.1543203436143545,0.24341929360443895,0.15406143663687716,0.42445483067087836
Hybrid,8,interest,100,120,57.20185160636902,5,8118,5,0.001,False,multi,0.34481164089227995,0.28740622111409,0.20039771051329236,0.23106869126439195,0.18296096302105355,0.34481164089227995
Hybrid,8,effort,100,120,43.16046166419983,5,8118,5,0.001,False,multi,0.28897604545613015,0.1628609106668291,0.17676067501299872,0.16195736976328817,0.11088826083902137,0.28897604545613015
Hybrid,9,attention,100,120,56.378517150878906,5,8974,5,0.001,False,multi,0.2353187375853381,0.25533008217610176,0.16207113695481376,0.25533008217610176,0.14551626747375976,0.2353187375853381
Hybrid,9,interest,100,120,65.78785467147827,5,8974,5,0.001,False,multi,0.27209844159243174,0.23933322462314358,0.2175591977569357,0.22997996375357838,0.15870581128301217,0.27209844159243174
Hybrid,9,effort,100,120,49.72627115249634,5,8974,5,0.001,False,multi,0.45854089299377215,0.24024109014675052,0.1285220762981151,0.24024109014675052,0.1498236078912749,0.45854089299377215
Hybrid,10,attention,100,120,9.247249841690063,4,1200,5,0.001,False,multi,0.26696317177345635,0.2962737279919942,0.25256817848250074,0.22257200487850642,0.19445934281320365,0.26696317177345635
Hybrid,10,interest,100,120,12.430373191833496,4,1200,5,0.001,False,multi,0.26725287721334634,0.24270767535369592,0.17168722943722942,0.15241336318438373,0.149457212296087,0.26725287721334634
Hybrid,10,effort,100,120,16.332319974899292,4,1200,5,0.001,False,multi,0.24907635859065436,0.22356106946350848,0.3036885179809708,0.18949348889592793,0.17962947310108723,0.24907635859065436
Hybrid,11,attention,100,120,23.257498025894165,5,2693,5,0.001,False,multi,0.22080294994281174,0.2183299508939694,0.15521532660879261,0.17916801462495507,0.1332280481735914,0.22080294994281174
Hybrid,11,interest,100,120,19.09635853767395,5,2693,5,0.001,False,multi,0.20416885539973215,0.22123544552413477,0.20444238748412977,0.168995896130096,0.14329220927261552,0.2041688553997322
Hybrid,11,effort,100,120,33.770440340042114,5,2693,5,0.001,False,multi,0.3286184009358662,0.2684900121679209,0.1793033364237223,0.23030450848728443,0.15724375256115403,0.3286184009358662
Hybrid,12,attention,100,120,8.206334114074707,2,406,5,0.001,False,multi,0.7810902255639098,0.6208333333333333,0.5584022556390977,0.6208333333333333,0.5743357487922706,0.7810902255639098
Hybrid,12,interest,100,120,2.605776071548462,4,406,5,0.001,False,multi,0.24530075187969924,0.22401960784313726,0.21924603174603174,0.09950980392156863,0.12339743589743589,0.24530075187969924
Hybrid,12,effort,100,120,3.4462549686431885,4,406,5,0.001,False,multi,0.18571428571428572,0.20793650793650795,0.20707070707070707,0.11878306878306878,0.13576734629366208,0.18571428571428572
Hybrid,17,attention,100,120,37.801841020584106,3,3802,5,0.001,False,multi,0.5754522694223645,0.41520015529691523,0.3947911813945288,0.41520015529691523,0.3914329377989907,0.5754522694223645
Hybrid,17,interest,100,120,43.62786865234375,3,3802,5,0.001,False,multi,0.6358097214805881,0.48420715606478326,0.476521122058349,0.48420715606478326,0.44486750052297525,0.6358097214805881
Hybrid,17,effort,100,120,27.442323207855225,3,3802,5,0.001,False,multi,0.5552604269129265,0.42138076258509427,0.2518336685674714,0.3887010240230028,0.29495754318895806,0.5552604269129265
