model,user,label,n_epochs,window_size,duration,num_classes,size,multiple,sigma,bandpass,class_type,accuracy,bal_acc,precision,recall,f1_score_macro,f1_score_micro
Hybrid,1,attention,100,120,58.45433521270752,5,10867,20,0.1,False,multi,0.3607664994290299,0.2877172459893048,0.12976233428255404,0.2877172459893048,0.17053541454572116,0.3607664994290299
Hybrid,1,interest,100,120,56.11252021789551,5,10867,20,0.1,False,multi,0.4078736328752858,0.3319536983700542,0.18122801594163823,0.31280955422591006,0.20680602935654985,0.4078736328752858
Hybrid,1,effort,100,120,62.691935300827026,5,10867,20,0.1,False,multi,0.3191987961466763,0.24097491876644192,0.2176402200596513,0.24097491876644192,0.1804862452617073,0.3191987961466763
Hybrid,2,attention,100,120,120.95176601409912,4,21516,20,0.1,False,multi,0.23639216275982186,0.31983663903348825,0.3268031012055545,0.31983663903348825,0.19117422295726244,0.23639216275982186
Hybrid,2,interest,100,120,100.85736298561096,5,21516,20,0.1,False,multi,0.3641893025935258,0.3464399254269944,0.3123644559940089,0.3464399254269944,0.2655166101780015,0.3641893025935258
Hybrid,2,effort,100,120,119.44024062156677,5,21516,20,0.1,False,multi,0.31384028595078506,0.26333347901001775,0.149160189491471,0.2534981459004356,0.13999531339491095,0.31384028595078506
Hybrid,3,attention,100,120,114.33345890045166,5,21048,20,0.1,False,multi,0.26730111957031333,0.24729879904031468,0.1509714023558401,0.24729879904031468,0.13587445908804333,0.26730111957031333
Hybrid,3,interest,100,120,136.47549080848694,5,21048,20,0.1,False,multi,0.2954240684685786,0.32113671929163873,0.2114248384221719,0.32113671929163873,0.19657254834316834,0.2954240684685786
Hybrid,3,effort,100,120,166.48771023750305,5,21048,20,0.1,False,multi,0.26299540476772865,0.22492045406219394,0.1730154279788482,0.22492045406219394,0.14904860002078002,0.26299540476772865
Hybrid,6,attention,100,120,214.79605531692505,3,23146,20,0.1,False,multi,0.4895180467379442,0.34058694706956333,0.29820358026327176,0.34058694706956333,0.2533416182552405,0.4895180467379442
Hybrid,6,interest,100,120,147.5464677810669,3,23146,20,0.1,False,multi,0.49516261030248715,0.33104056883185373,0.25402616709126613,0.33104056883185373,0.22972691977233142,0.49516261030248715
Hybrid,6,effort,100,120,176.2874526977539,5,23146,20,0.1,False,multi,0.24025217970361307,0.24250465045121627,0.15696912027447202,0.2351261879551067,0.15968139441320978,0.24025217970361307
Hybrid,7,attention,100,120,107.61397862434387,4,22696,20,0.1,False,multi,0.4712096951227386,0.41590653355938817,0.406364769418719,0.41590653355938817,0.33221098893568385,0.4712096951227386
