model,user,label,n_epochs,window_size,duration,num_classes,size,multiple,sigma,bandpass,class_type,accuracy,bal_acc,precision,recall,f1_score_macro,f1_score_micro
Hybrid,all,attention,100,120,8807.921968698502,5,859484,50,0.001,False,multi,0.2187288273285457,0.19604271764571438,0.18116283749649242,0.19604271764571438,0.1531579207256068,0.2187288273285457
Hybrid,all,interest,100,120,6277.007776975632,5,859484,50,0.001,False,multi,0.23902632475683622,0.2127973652150123,0.2093954443012896,0.2127973652150123,0.1684603626653204,0.23902632475683622
Hybrid,all,effort,100,120,4825.773148775101,5,859484,50,0.001,False,multi,0.2729109300539087,0.18184867463897642,0.15445231553321798,0.18184867463897642,0.15208556370343068,0.2729109300539087
