model,user,label,n_epochs,window_size,duration,num_classes,size,multiple,sigma,bandpass,class_type,accuracy,bal_acc,precision,recall,f1_score_macro,f1_score_micro
Hybrid,1,attention,100,120,212.60221457481384,5,26947,50,0.01,False,multi,0.387601260481916,0.2687701977851727,0.2368668170253093,0.23479374831822825,0.18493726715851214,0.387601260481916
Hybrid,1,interest,100,120,123.37299299240112,5,26947,50,0.01,False,multi,0.339242356015498,0.31498044323717245,0.14156308541498758,0.2570273297823767,0.1582885485960775,0.33924235601549807
Hybrid,1,effort,100,120,152.88558220863342,5,26947,50,0.01,False,multi,0.3184058336027772,0.25605279910960943,0.19143587561570993,0.25605279910960943,0.19449171436383214,0.3184058336027772
Hybrid,2,attention,100,120,255.9620497226715,4,53496,50,0.01,False,multi,0.2543475120543551,0.35205981489124194,0.34685339195237636,0.35205981489124194,0.2311118458669326,0.2543475120543551
Hybrid,2,interest,100,120,257.30482745170593,5,53496,50,0.01,False,multi,0.4388293985035169,0.37908429291558926,0.3172824095540598,0.37908429291558926,0.3261556474587986,0.4388293985035169
Hybrid,2,effort,100,120,281.6555984020233,5,53496,50,0.01,False,multi,0.2527261020668651,0.1849099088247974,0.1689139499340352,0.1849099088247974,0.11194616033217479,0.252726102066865
Hybrid,3,attention,100,120,331.8533844947815,5,52428,50,0.01,False,multi,0.35989947690535884,0.2853872526391531,0.24817725919104205,0.2853872526391531,0.2347086597622366,0.35989947690535884
Hybrid,3,interest,100,120,291.20684838294983,5,52428,50,0.01,False,multi,0.31952534193522086,0.28686397650725903,0.225606684162718,0.28686397650725903,0.21729165008115991,0.31952534193522086
Hybrid,3,effort,100,120,337.87843203544617,5,52428,50,0.01,False,multi,0.26376352325771013,0.19125532839827147,0.16861522696340545,0.19125532839827147,0.15445013026753865,0.26376352325771013
Hybrid,6,attention,100,120,326.1902208328247,3,57496,50,0.01,False,multi,0.4908287768844043,0.38716594881435096,0.3619228655150584,0.38716594881435096,0.34975841666998153,0.4908287768844043
Hybrid,6,interest,100,120,421.79230880737305,3,57496,50,0.01,False,multi,0.482347030135981,0.3643999445594348,0.25958677351694753,0.3643999445594348,0.25483891699967465,0.482347030135981
Hybrid,6,effort,100,120,364.99887776374817,5,57496,50,0.01,False,multi,0.3472662823370479,0.303002273521585,0.2634793017309493,0.303002273521585,0.23513984527660642,0.3472662823370479
Hybrid,7,attention,100,120,280.05913615226746,4,56296,50,0.01,False,multi,0.45558221862569687,0.3854682312466725,0.3412341835854504,0.3854682312466725,0.3194298690508552,0.45558221862569687
Hybrid,7,interest,100,120,318.85349321365356,4,56296,50,0.01,False,multi,0.5817073135007917,0.47935156578334637,0.49020235099575254,0.47935156578334637,0.47035915548820045,0.5817073135007917
Hybrid,7,effort,100,120,424.75505018234253,4,56296,50,0.01,False,multi,0.4459589779655467,0.3234353290618476,0.2885692918260597,0.2963255374295423,0.2529650926727714,0.4459589779655467
Hybrid,8,attention,100,120,489.51755475997925,5,78993,50,0.01,False,multi,0.31334439972965483,0.22059931931383545,0.19193664259868565,0.18639011496994035,0.16182348646560907,0.31334439972965483
Hybrid,8,interest,100,120,442.0618348121643,5,78993,50,0.01,False,multi,0.3736396236474717,0.29531462335161063,0.2012193320099239,0.2185398426991989,0.1925199527270443,0.3736396236474717
Hybrid,8,effort,100,120,452.3858063220978,5,78993,50,0.01,False,multi,0.20669894765725122,0.13604422801171062,0.12380997095736421,0.12593759390507653,0.09910913554952848,0.20669894765725122
Hybrid,9,attention,100,120,460.9785215854645,5,86689,50,0.01,False,multi,0.30448039733205423,0.25571998699586024,0.19347275623604182,0.24518824096411418,0.1462801460417537,0.30448039733205423
Hybrid,9,interest,100,120,467.66610169410706,5,86689,50,0.01,False,multi,0.22981560604568463,0.20069512928674832,0.17399921630995718,0.19649802783747294,0.1446984878979047,0.22981560604568463
Hybrid,9,effort,100,120,484.9624891281128,5,86689,50,0.01,False,multi,0.46372951593617306,0.2559060937052006,0.2167938439268521,0.24426668070729712,0.18215218342327155,0.46372951593617306
Hybrid,10,attention,100,120,77.75507140159607,4,11460,50,0.01,False,multi,0.21079244538235353,0.3314381587911,0.20973331465748052,0.2536179397944104,0.15663912726834575,0.21079244538235353
Hybrid,10,interest,100,120,65.84081935882568,4,11460,50,0.01,False,multi,0.2059452736318408,0.16665355363231052,0.11182099337012481,0.10778258589037501,0.10330435502566651,0.2059452736318408
Hybrid,10,effort,100,120,67.86850094795227,4,11460,50,0.01,False,multi,0.19940356648786256,0.21479797979797982,0.16955675351901767,0.1788167388167388,0.11450902919429098,0.19940356648786256
Hybrid,11,attention,100,120,157.93527221679688,5,25463,50,0.01,False,multi,0.2340445208799639,0.21424706992946554,0.14178501400560223,0.18681603544670694,0.13180922013107194,0.2340445208799639
Hybrid,11,interest,100,120,156.86265349388123,5,25463,50,0.01,False,multi,0.1855864894599072,0.2010934724440964,0.14520358135149708,0.15189153290450086,0.12349365279919162,0.1855864894599072
Hybrid,11,effort,100,120,186.44660449028015,5,25463,50,0.01,False,multi,0.3637385950747759,0.2706251787405167,0.18445333057219188,0.2394574425168207,0.19254386979653765,0.3637385950747759
Hybrid,12,attention,100,120,25.563101530075073,2,4006,50,0.01,False,multi,0.7475187969924812,0.6078369905956114,0.5180451127819549,0.6078369905956114,0.5440277777777778,0.7475187969924812
Hybrid,12,interest,100,120,58.5838828086853,4,4006,50,0.01,False,multi,0.6259398496240601,0.4852941176470588,0.4226190476190476,0.4485294117647059,0.43229166666666663,0.6259398496240601
Hybrid,12,effort,100,120,20.154640197753906,4,4006,50,0.01,False,multi,0.18055555555555555,0.2222222222222222,0.22916666666666666,0.19444444444444445,0.13852813852813853,0.18055555555555555
Hybrid,17,attention,100,120,201.11042761802673,3,36922,50,0.01,False,multi,0.5296938467840022,0.39013690952135216,0.33022589531787344,0.39013690952135216,0.34509713360630456,0.5296938467840022
Hybrid,17,interest,100,120,300.88292694091797,3,36922,50,0.01,False,multi,0.6866738917865229,0.5317117201300988,0.5471292597031934,0.5317117201300988,0.49862320043687747,0.6866738917865229
Hybrid,17,effort,100,120,221.07707571983337,3,36922,50,0.01,False,multi,0.48827965779790894,0.416282706792315,0.3674394705125339,0.4022304192106156,0.3283625102768414,0.48827965779790894
Hybrid,18,attention,100,120,319.4798505306244,5,59499,50,0.01,False,multi,0.28587164147393385,0.22095760632809286,0.1209180263910394,0.1965079773386383,0.13366036013247307,0.28587164147393385
Hybrid,18,interest,100,120,288.584903717041,5,59499,50,0.01,False,multi,0.34356694466699705,0.292388879772142,0.18691775827942175,0.27407081455843774,0.20945170886422515,0.34356694466699705
Hybrid,18,effort,100,120,395.90568494796753,3,59499,50,0.01,False,multi,0.568967660357229,0.4443518765010029,0.3373304950967077,0.41140315855228493,0.3483945695114199,0.568967660357229
Hybrid,19,attention,100,120,122.46034526824951,4,16160,50,0.01,False,multi,0.5832120811287478,0.44557503387533876,0.3103746150201374,0.4102741079494128,0.3389825374997091,0.5832120811287478
Hybrid,19,interest,100,120,121.37916827201843,5,16160,50,0.01,False,multi,0.6033619929453262,0.5396857193732194,0.47125965006657883,0.518852386039886,0.4568295841518318,0.6033619929453262
Hybrid,19,effort,100,120,116.52895975112915,3,16160,50,0.01,False,multi,0.6644095203171111,0.48686730251927884,0.49566867488014443,0.48686730251927884,0.4440022944120738,0.6644095203171111
Hybrid,20,attention,100,120,342.6769642829895,5,51181,50,0.01,False,multi,0.43415809111390163,0.2817222527277683,0.22500238055686808,0.2817222527277683,0.21866075762659015,0.43415809111390163
